transaction_id,customer_id,transaction_date,transaction_time,account_type,transaction_type,transaction_amount,transaction_direction,account_balance,merchant_category,state,credit_score,has_loan,loan_type,emi_amount,transaction_status,channel,kyc_status,is_fraud,hour,day_of_week,is_weekend,time_since_last_transaction,time_since_last_transaction_available,transaction_count_1h,transaction_count_24h,withdrawal_count_1h,withdrawal_count_24h,withdrawal_amount_1h,withdrawal_amount_24h,amount_velocity_1h,amount_velocity_24h,average_withdrawal_amount_24h
TXN000203700,CUST018301,2020-11-08,14:58,Savings,ATM_Withdrawal,3000.0,Debit,128176.16,Retail,Tamil Nadu,806,0,,0.0,Success,Mobile_App,Expired,0,14,6,1,54763440.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000203692,CUST019232,2020-11-08,19:08,Current,ATM_Withdrawal,500.0,Debit,18376.86,E-Commerce,Maharashtra,833,0,,0.0,Success,POS_Terminal,Verified,0,19,6,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000203742,CUST030880,2020-11-08,23:22,NRI,ATM_Withdrawal,2000.0,Debit,52458.06,Food & Dining,Telangana,862,0,,0.0,Success,ATM,Verified,0,23,6,1,38659440.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000204183,CUST053859,2020-11-09,04:48,Current,ATM_Withdrawal,2000.0,Debit,63518.36,Healthcare,Gujarat,888,0,,0.0,Pending,Branch,Verified,0,4,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000204184,CUST041081,2020-11-09,09:18,Savings,ATM_Withdrawal,10000.0,Debit,148044.8,Food & Dining,Maharashtra,551,1,Auto,9275.93,Success,POS_Terminal,Verified,0,9,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000204145,CUST067612,2020-11-09,11:53,Savings,ATM_Withdrawal,1000.0,Debit,25335.86,Entertainment,Delhi,645,0,,0.0,Success,Mobile_App,Verified,0,11,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000204004,CUST029727,2020-11-09,15:30,Current,ATM_Withdrawal,3000.0,Debit,80166.95,Insurance,Maharashtra,854,0,,0.0,Success,Mobile_App,Verified,0,15,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000204221,CUST045060,2020-11-09,18:46,Current,ATM_Withdrawal,2000.0,Debit,31725.73,Salary,West Bengal,736,0,,0.0,Success,Mobile_App,Pending,0,18,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000204074,CUST032098,2020-11-09,22:04,Current,ATM_Withdrawal,2000.0,Debit,27823.95,Travel,Delhi,395,0,,0.0,Success,Web,Verified,0,22,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000204472,CUST038961,2020-11-10,03:21,Fixed Deposit,ATM_Withdrawal,3000.0,Debit,7689.2,Insurance,Delhi,482,0,,0.0,Success,POS_Terminal,Verified,0,3,1,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000204406,CUST010467,2020-11-10,05:16,Current,ATM_Withdrawal,5000.0,Debit,12978.03,Entertainment,Karnataka,647,1,,13170.49,Success,POS_Terminal,Verified,0,5,1,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000204383,CUST003724,2020-11-10,10:47,Current,ATM_Withdrawal,500.0,Debit,141082.64,Food & Dining,Rajasthan,409,0,,0.0,Success,API,Verified,0,10,1,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000204523,CUST025437,2020-11-10,17:13,Current,ATM_Withdrawal,5000.0,Debit,154933.58,Retail,Karnataka,374,1,Auto,9725.48,Success,Web,Verified,0,17,1,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000204542,CUST031615,2020-11-10,20:11,Savings,ATM_Withdrawal,2000.0,Debit,26490.26,Retail,Tamil Nadu,596,1,,11627.65,Success,Branch,Verified,0,20,1,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000204719,CUST039888,2020-11-11,00:05,Fixed Deposit,ATM_Withdrawal,2000.0,Debit,30894.79,Retail,Karnataka,647,1,Personal,1479.45,Success,Branch,Verified,0,0,2,0,8201400.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000204888,CUST005936,2020-11-11,04:21,Current,ATM_Withdrawal,5000.0,Debit,3910.89,Utilities,Tamil Nadu,802,0,,0.0,Reversed,Mobile_App,Verified,0,4,2,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000204721,CUST075571,2020-11-11,06:49,Fixed Deposit,ATM_Withdrawal,2000.0,Debit,16622.39,E-Commerce,Delhi,898,0,,0.0,Success,Web,Verified,0,6,2,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000204772,CUST059764,2020-11-11,08:56,NRI,ATM_Withdrawal,5000.0,Debit,217874.04,Travel,Tamil Nadu,855,1,Business,37234.38,Success,Mobile_App,Verified,0,8,2,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000204639,CUST075588,2020-11-11,13:08,NRI,ATM_Withdrawal,500.0,Debit,87394.72,Fuel,Gujarat,313,0,,0.0,Success,Mobile_App,Pending,0,13,2,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000204623,CUST049366,2020-11-11,15:54,Current,ATM_Withdrawal,1000.0,Debit,37357.3,Travel,Delhi,349,1,Auto,2268.6,Success,POS_Terminal,Verified,0,15,2,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000204676,CUST001639,2020-11-11,18:02,Current,ATM_Withdrawal,1000.0,Debit,120902.3,Government,UP,730,0,,0.0,Success,POS_Terminal,Verified,0,18,2,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000204699,CUST025447,2020-11-11,20:42,Salary,ATM_Withdrawal,1000.0,Debit,11260.84,Healthcare,Maharashtra,562,1,Auto,22243.01,Success,Branch,Verified,0,20,2,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000205038,CUST054688,2020-11-12,00:39,Salary,ATM_Withdrawal,1000.0,Debit,57554.51,Peer Transfer,Maharashtra,770,0,,0.0,Success,ATM,Verified,0,0,3,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000205091,CUST052360,2020-11-12,09:51,Salary,ATM_Withdrawal,500.0,Debit,109297.26,Utilities,Maharashtra,883,0,,0.0,Success,Mobile_App,Verified,0,9,3,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000204952,CUST010691,2020-11-12,15:58,NRI,ATM_Withdrawal,1000.0,Debit,95889.27,Healthcare,Maharashtra,346,0,,0.0,Success,ATM,Verified,0,15,3,0,9176580.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000205021,CUST000451,2020-11-12,18:53,Current,ATM_Withdrawal,2000.0,Debit,9935.03,Insurance,West Bengal,707,0,,0.0,Success,ATM,Pending,0,18,3,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000205053,CUST066445,2020-11-12,21:27,Savings,ATM_Withdrawal,3000.0,Debit,41176.76,Insurance,Telangana,754,0,,0.0,Success,ATM,Verified,0,21,3,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000205250,CUST026868,2020-11-13,00:56,Savings,ATM_Withdrawal,1000.0,Debit,20683.77,Fuel,Rajasthan,719,0,,0.0,Success,Mobile_App,Pending,0,0,4,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000205473,CUST013946,2020-11-13,06:52,Current,ATM_Withdrawal,2000.0,Debit,54575.96,E-Commerce,Karnataka,854,0,,0.0,Success,Mobile_App,Verified,0,6,4,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000205255,CUST008379,2020-11-13,12:05,Fixed Deposit,ATM_Withdrawal,1000.0,Debit,96505.22,Entertainment,Karnataka,644,0,,0.0,Success,POS_Terminal,Verified,0,12,4,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000205409,CUST073201,2020-11-13,17:27,Savings,ATM_Withdrawal,5000.0,Debit,21253.58,Utilities,Tamil Nadu,526,0,,0.0,Success,Branch,Verified,0,17,4,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000205343,CUST017746,2020-11-13,20:48,Salary,ATM_Withdrawal,3000.0,Debit,10966.93,Education,West Bengal,682,0,,0.0,Success,Branch,Verified,0,20,4,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000205771,CUST012212,2020-11-14,01:05,Salary,ATM_Withdrawal,1000.0,Debit,9821.57,Entertainment,Punjab,638,0,,0.0,Success,API,Verified,0,1,5,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000205783,CUST061778,2020-11-14,04:41,Current,ATM_Withdrawal,5000.0,Debit,9938.37,Peer Transfer,Karnataka,461,1,Auto,5988.06,Success,Mobile_App,Verified,0,4,5,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000205759,CUST033101,2020-11-14,08:31,Current,ATM_Withdrawal,500.0,Debit,15509.96,E-Commerce,West Bengal,506,0,,0.0,Success,Branch,Expired,1,8,5,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000205749,CUST050453,2020-11-14,13:36,Current,ATM_Withdrawal,1000.0,Debit,128445.82,Entertainment,Karnataka,716,0,,0.0,Success,Mobile_App,Verified,0,13,5,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000205680,CUST070860,2020-11-14,19:28,Fixed Deposit,ATM_Withdrawal,1000.0,Debit,73718.76,Healthcare,Delhi,360,0,,0.0,Success,Web,Verified,0,19,5,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000205729,CUST002402,2020-11-14,23:34,Current,ATM_Withdrawal,1000.0,Debit,10817.35,Fuel,Delhi,784,1,Personal,12151.0,Success,Mobile_App,Pending,0,23,5,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000205842,CUST016606,2020-11-15,01:59,Salary,ATM_Withdrawal,3000.0,Debit,695617.37,Food & Dining,Tamil Nadu,788,0,,0.0,Success,POS_Terminal,Verified,0,1,6,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000206092,CUST068541,2020-11-15,03:23,Savings,ATM_Withdrawal,10000.0,Debit,57566.68,Education,Karnataka,538,1,Home,920.96,Success,Mobile_App,Verified,0,3,6,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000205972,CUST041002,2020-11-15,11:26,Savings,ATM_Withdrawal,3000.0,Debit,36767.84,Salary,Maharashtra,731,0,,0.0,Success,Mobile_App,Verified,0,11,6,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000206029,CUST030785,2020-11-15,14:41,Current,ATM_Withdrawal,2000.0,Debit,29616.94,Insurance,Delhi,372,0,,0.0,Success,Web,Pending,0,14,6,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000205917,CUST039903,2020-11-15,17:13,Salary,ATM_Withdrawal,1000.0,Debit,40433.66,Education,Maharashtra,652,0,,0.0,Success,Web,Verified,0,17,6,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000206004,CUST065153,2020-11-15,19:14,Current,ATM_Withdrawal,5000.0,Debit,44857.03,Utilities,Rajasthan,562,0,,0.0,Success,Mobile_App,Verified,0,19,6,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000206000,CUST052527,2020-11-15,22:01,NRI,ATM_Withdrawal,1000.0,Debit,15535.51,Salary,Maharashtra,850,1,Business,1463.74,Success,ATM,Verified,0,22,6,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000206328,CUST051099,2020-11-16,02:16,Savings,ATM_Withdrawal,2000.0,Debit,53303.53,Entertainment,Tamil Nadu,649,1,Personal,8146.14,Failed,Mobile_App,Pending,0,2,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000206188,CUST046342,2020-11-16,10:30,Salary,ATM_Withdrawal,1000.0,Debit,43906.82,Retail,West Bengal,701,0,,0.0,Success,Branch,Verified,0,10,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000206345,CUST029367,2020-11-16,17:11,NRI,ATM_Withdrawal,2000.0,Debit,51665.78,Healthcare,Gujarat,514,0,,0.0,Success,Branch,Verified,0,17,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000206521,CUST066203,2020-11-17,00:23,Savings,ATM_Withdrawal,3000.0,Debit,19941.01,Healthcare,Karnataka,760,0,,0.0,Success,Web,Verified,0,0,1,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000206710,CUST074747,2020-11-17,11:44,Salary,ATM_Withdrawal,1000.0,Debit,12073.38,Entertainment,Rajasthan,730,0,,0.0,Failed,Mobile_App,Verified,0,11,1,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000206468,CUST019093,2020-11-17,17:54,Salary,ATM_Withdrawal,1000.0,Debit,56658.42,Education,Karnataka,647,0,,0.0,Success,POS_Terminal,Verified,0,17,1,0,27133380.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000206715,CUST069707,2020-11-17,22:04,Savings,ATM_Withdrawal,1000.0,Debit,22606.24,Retail,Gujarat,483,1,Business,2569.44,Success,Mobile_App,Verified,0,22,1,0,37461540.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000207005,CUST058207,2020-11-18,00:36,Salary,ATM_Withdrawal,500.0,Debit,28163.56,Entertainment,Rajasthan,485,1,Education,6136.7,Success,API,Verified,0,0,2,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000206752,CUST016693,2020-11-18,04:30,Salary,ATM_Withdrawal,10000.0,Debit,31173.88,Government,Gujarat,412,0,,0.0,Success,Mobile_App,Verified,0,4,2,0,40437600.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000206904,CUST026175,2020-11-18,07:26,Current,ATM_Withdrawal,500.0,Debit,7381.62,Food & Dining,Telangana,797,0,,0.0,Success,Mobile_App,Verified,0,7,2,0,8200860.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000206892,CUST023101,2020-11-18,16:05,Current,ATM_Withdrawal,5000.0,Debit,232318.66,Government,Gujarat,530,0,,0.0,Success,POS_Terminal,Verified,0,16,2,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000206944,CUST054608,2020-11-18,19:45,Savings,ATM_Withdrawal,500.0,Debit,24234.98,Government,West Bengal,368,0,,0.0,Success,Mobile_App,Verified,0,19,2,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000207334,CUST057834,2020-11-19,00:02,Current,ATM_Withdrawal,1000.0,Debit,384756.06,Entertainment,Gujarat,739,0,,0.0,Success,ATM,Verified,0,0,3,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000207322,CUST029547,2020-11-19,02:16,Fixed Deposit,ATM_Withdrawal,2000.0,Debit,14038.44,Education,Maharashtra,433,0,,0.0,Success,Mobile_App,Verified,0,2,3,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000207192,CUST036214,2020-11-19,06:13,Current,ATM_Withdrawal,1000.0,Debit,4118.74,Utilities,Gujarat,556,0,,0.0,Success,Mobile_App,Verified,0,6,3,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000207074,CUST073286,2020-11-19,10:32,NRI,ATM_Withdrawal,5000.0,Debit,26713.91,Peer Transfer,Karnataka,694,0,,0.0,Success,Branch,Verified,0,10,3,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000207147,CUST043410,2020-11-19,13:56,Savings,ATM_Withdrawal,1000.0,Debit,16582.37,Retail,Gujarat,854,0,,0.0,Success,Web,Verified,0,13,3,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000207082,CUST052584,2020-11-19,17:21,Salary,ATM_Withdrawal,10000.0,Debit,147255.12,Education,Delhi,841,1,Personal,6050.05,Success,Mobile_App,Verified,0,17,3,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000207229,CUST014288,2020-11-19,20:36,Current,ATM_Withdrawal,10000.0,Debit,10949.1,Food & Dining,Rajasthan,550,1,Education,4024.56,Success,Mobile_App,Verified,0,20,3,0,25095900.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000207612,CUST065670,2020-11-20,01:39,Savings,ATM_Withdrawal,1000.0,Debit,392498.11,Travel,Gujarat,673,0,,0.0,Success,API,Verified,0,1,4,0,51545580.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000207411,CUST040725,2020-11-20,04:14,Savings,ATM_Withdrawal,1000.0,Debit,17889.43,Travel,Tamil Nadu,555,0,,0.0,Success,Mobile_App,Expired,0,4,4,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000207567,CUST073659,2020-11-20,08:46,Savings,ATM_Withdrawal,500.0,Debit,32145.07,Peer Transfer,West Bengal,414,0,,0.0,Success,Web,Verified,0,8,4,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000207375,CUST028957,2020-11-20,11:36,NRI,ATM_Withdrawal,1000.0,Debit,10654.84,Entertainment,Rajasthan,376,1,Auto,3424.05,Success,Mobile_App,Verified,0,11,4,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000207669,CUST062409,2020-11-20,15:14,Savings,ATM_Withdrawal,3000.0,Debit,106409.51,Salary,Telangana,848,1,Home,1624.94,Success,Mobile_App,Expired,0,15,4,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000207489,CUST028357,2020-11-20,18:08,Savings,ATM_Withdrawal,1000.0,Debit,71542.83,Food & Dining,Karnataka,669,1,,3760.54,Success,Web,Verified,0,18,4,0,14207280.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000207482,CUST054569,2020-11-20,23:11,Savings,ATM_Withdrawal,2000.0,Debit,217800.2,Salary,Delhi,810,0,,0.0,Success,POS_Terminal,Verified,0,23,4,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000207770,CUST070319,2020-11-21,04:35,Savings,ATM_Withdrawal,5000.0,Debit,124236.96,Investment,Karnataka,717,0,,0.0,Success,ATM,Verified,0,4,5,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000207781,CUST039199,2020-11-21,08:39,Savings,ATM_Withdrawal,3000.0,Debit,8913.3,Food & Dining,Gujarat,771,0,,0.0,Success,Mobile_App,Verified,0,8,5,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000207801,CUST024430,2020-11-21,14:25,Fixed Deposit,ATM_Withdrawal,1000.0,Debit,57225.88,Salary,Maharashtra,394,0,,0.0,Success,Mobile_App,Verified,0,14,5,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000207808,CUST016518,2020-11-21,21:19,Savings,ATM_Withdrawal,1000.0,Debit,13140.68,Education,Delhi,420,0,,0.0,Success,Mobile_App,Pending,0,21,5,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000207835,CUST031749,2020-11-21,23:22,Savings,ATM_Withdrawal,500.0,Debit,90939.1,Peer Transfer,Rajasthan,507,1,Personal,3302.54,Success,Web,Verified,0,23,5,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000208115,CUST064806,2020-11-22,06:17,Current,ATM_Withdrawal,2000.0,Debit,233411.18,E-Commerce,West Bengal,820,0,,0.0,Success,API,Expired,0,6,6,1,34930560.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000208230,CUST001659,2020-11-22,10:43,Fixed Deposit,ATM_Withdrawal,500.0,Debit,362908.61,E-Commerce,Tamil Nadu,349,1,Personal,3030.38,Success,Mobile_App,Verified,0,10,6,1,37469340.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000208016,CUST007127,2020-11-22,14:29,Savings,ATM_Withdrawal,2000.0,Debit,87443.33,Salary,UP,538,0,,0.0,Success,POS_Terminal,Verified,0,14,6,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000207992,CUST063630,2020-11-22,20:13,Current,ATM_Withdrawal,500.0,Debit,44875.01,Healthcare,Karnataka,469,0,,0.0,Success,ATM,Verified,0,20,6,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000207970,CUST000362,2020-11-22,22:55,Current,ATM_Withdrawal,500.0,Debit,186524.79,Utilities,Maharashtra,449,0,,0.0,Success,Web,Verified,0,22,6,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000208286,CUST067924,2020-11-23,03:35,Fixed Deposit,ATM_Withdrawal,2000.0,Debit,17236.61,Travel,Rajasthan,642,1,Auto,17481.02,Success,Mobile_App,Verified,0,3,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000208364,CUST044435,2020-11-23,06:23,Salary,ATM_Withdrawal,1000.0,Debit,14906.1,Peer Transfer,Karnataka,500,1,,710.32,Success,Web,Expired,0,6,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000208521,CUST070815,2020-11-23,07:42,Savings,ATM_Withdrawal,10000.0,Debit,5774.58,E-Commerce,Rajasthan,400,0,,0.0,Success,Mobile_App,Verified,0,7,0,0,43687140.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000208464,CUST045508,2020-11-23,10:04,NRI,ATM_Withdrawal,1000.0,Debit,4177.61,Travel,Delhi,517,0,,0.0,Success,Mobile_App,Verified,0,10,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000208447,CUST074502,2020-11-23,14:55,Fixed Deposit,ATM_Withdrawal,500.0,Debit,9189.06,Retail,Karnataka,709,0,,0.0,Success,Web,Verified,0,14,0,0,52847520.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000208503,CUST025511,2020-11-23,21:12,Current,ATM_Withdrawal,3000.0,Debit,11455.26,Retail,Gujarat,580,0,,0.0,Failed,Web,Verified,0,21,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000208802,CUST025395,2020-11-24,00:17,Current,ATM_Withdrawal,2000.0,Debit,76341.37,Travel,Karnataka,542,0,,0.0,Failed,Web,Pending,0,0,1,0,50450100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000208662,CUST009972,2020-11-24,08:57,Salary,ATM_Withdrawal,3000.0,Debit,91468.69,Food & Dining,Gujarat,381,0,,0.0,Success,Branch,Verified,0,8,1,0,53643060.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000208731,CUST034362,2020-11-24,13:40,Current,ATM_Withdrawal,3000.0,Debit,22529.18,Utilities,Delhi,861,1,,1607.37,Success,Branch,Verified,0,13,1,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000208584,CUST009444,2020-11-24,17:28,Savings,ATM_Withdrawal,2000.0,Debit,132886.17,Travel,Delhi,874,1,Personal,2130.16,Success,Mobile_App,Verified,0,17,1,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000208999,CUST010940,2020-11-25,00:51,Savings,ATM_Withdrawal,2000.0,Debit,15034.29,Retail,Tamil Nadu,759,0,,0.0,Success,Branch,Verified,0,0,2,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000208940,CUST048753,2020-11-25,05:45,Savings,ATM_Withdrawal,500.0,Debit,49813.95,Retail,Maharashtra,561,0,,0.0,Success,POS_Terminal,Verified,0,5,2,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000209073,CUST005484,2020-11-25,13:35,Savings,ATM_Withdrawal,500.0,Debit,32045.04,Food & Dining,Rajasthan,434,0,,0.0,Success,Web,Verified,0,13,2,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000209036,CUST024048,2020-11-25,16:50,Savings,ATM_Withdrawal,5000.0,Debit,120149.73,Food & Dining,Maharashtra,797,1,Education,26473.13,Success,ATM,Verified,0,16,2,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000209103,CUST005759,2020-11-25,23:33,Current,ATM_Withdrawal,1000.0,Debit,55988.65,Entertainment,Delhi,533,0,,0.0,Success,Web,Verified,0,23,2,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000209172,CUST053811,2020-11-26,04:29,Current,ATM_Withdrawal,5000.0,Debit,38057.98,E-Commerce,Karnataka,598,1,,3384.38,Success,Mobile_App,Verified,0,4,3,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000209309,CUST025357,2020-11-26,07:25,Savings,ATM_Withdrawal,1000.0,Debit,7717.03,Salary,Tamil Nadu,574,0,,0.0,Success,Web,Verified,0,7,3,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000209241,CUST023480,2020-11-26,11:11,Savings,ATM_Withdrawal,2000.0,Debit,47535.51,Healthcare,West Bengal,666,1,Home,8400.22,Success,Web,Verified,0,11,3,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000209351,CUST006626,2020-11-26,15:09,Savings,ATM_Withdrawal,5000.0,Debit,244606.82,Salary,Rajasthan,374,1,Home,8452.44,Success,Mobile_App,Verified,0,15,3,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000209266,CUST049763,2020-11-26,19:29,NRI,ATM_Withdrawal,2000.0,Debit,82044.58,Salary,Karnataka,547,1,Auto,12388.95,Success,Web,Verified,0,19,3,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000209148,CUST060981,2020-11-26,20:11,Savings,ATM_Withdrawal,1000.0,Debit,29935.25,Insurance,West Bengal,709,1,Personal,10090.19,Success,ATM,Verified,0,20,3,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000209340,CUST025819,2020-11-26,22:41,Salary,ATM_Withdrawal,2000.0,Debit,18007.75,Healthcare,Rajasthan,829,1,Personal,3916.61,Success,API,Verified,0,22,3,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000209631,CUST058103,2020-11-27,02:37,Current,ATM_Withdrawal,2000.0,Debit,21675.3,Food & Dining,Karnataka,807,0,,0.0,Success,ATM,Verified,0,2,4,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
