atm_id,atm_name,latitude,longitude,area_type,city,monthly_transactions,avg_withdrawal_amount,atm_status,last_used_days_ago,data_source,location_data_quality,anchor_latitude,anchor_longitude,linkage_type,distance_method,atm_density_1km
ATM03970,Baner,18.56293533945337,73.78213011244213,IT Hub,Pune,0,3751,Active,13,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,618
ATM03971,Hinjewadi,18.596559612532467,73.73971878034702,Commercial,Pune,3193,2432,Active,14,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,623
ATM03972,Shivaji Nagar,18.524682928040697,73.85094889112004,Residential,Pune,333,3307,Active,4,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,980
ATM03973,Aundh,18.55243098072334,73.80632721471487,Mixed,Pune,844,2524,Active,32,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,644
ATM03974,Baner,18.55870410560779,73.79201101541587,IT Hub,Pune,1459,3208,Active,46,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,689
ATM03975,Hinjewadi,18.586545444192826,73.74219052621598,IT Hub,Pune,402,3227,Active,16,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,623
ATM03976,Yerwada,18.55731075451076,73.87672759875524,IT Hub,Pune,1624,1348,Active,23,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,643
ATM03977,Baner,18.55549347571271,73.7816997413598,Commercial,Pune,1237,3091,Active,6,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,619
ATM03978,Camp,18.511962162004668,73.85375446078781,Commercial,Pune,345,3530,Active,6,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,738
ATM03979,Baner,18.56447292949209,73.78702062298073,IT Hub,Pune,257,2708,Active,47,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,619
ATM03980,Swargate,18.497035382488022,73.86028113443942,Residential,Pune,57,3278,Active,1,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,623
ATM03981,Aundh,18.56281631517634,73.80481268164863,Commercial,Pune,1410,3163,Active,4,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,643
ATM03982,Hinjewadi,18.592352915029444,73.73322202113197,Mixed,Pune,3614,4553,Active,25,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,622
ATM03983,Hadapsar,18.51127402491741,73.91825236360783,Mixed,Pune,588,2974,Active,39,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,605
ATM03984,Swargate,18.50744441159087,73.86265249535155,Commercial,Pune,1777,3263,Active,6,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,910
ATM03985,Yerwada,18.566679054597667,73.87342801554786,IT Hub,Pune,203,3346,Active,2,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,642
ATM03986,Yerwada,18.561878754967793,73.88254654298348,Mixed,Pune,0,4857,Active,21,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,640
ATM03987,Hadapsar,18.510512513096735,73.92906631638216,IT Hub,Pune,817,4498,Active,53,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,603
ATM03988,Baner,18.554434332106126,73.78949793338381,Residential,Pune,0,3017,Active,0,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,617
ATM03989,Camp,18.52208576310089,73.8554956199137,Commercial,Pune,0,4533,Active,6,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,978
ATM03990,Hadapsar,18.504140557605893,73.92054116409678,IT Hub,Pune,783,2245,Active,13,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,604
ATM03991,Yerwada,18.559576784097327,73.87239116452129,Residential,Pune,373,1891,Active,87,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,639
ATM03992,Hinjewadi,18.59381414195218,73.7439847929265,IT Hub,Pune,763,3039,Active,46,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,620
ATM03993,Swargate,18.49824170032591,73.86832350840834,Residential,Pune,274,1986,Active,85,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,620
ATM03994,Swargate,18.501397644924914,73.85757696506677,Commercial,Pune,1237,2898,Active,10,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,669
ATM03995,Kothrud,18.51004312884176,73.80291879158784,Residential,Pune,0,3258,Active,48,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,652
ATM03996,Shivaji Nagar,18.533316452080125,73.8455075028208,Mixed,Pune,1240,2779,Active,0,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,626
ATM03997,Yerwada,18.567786164051494,73.87824555164461,Commercial,Pune,2727,3102,Active,15,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,638
ATM03998,Yerwada,18.557973245007744,73.87978005850087,IT Hub,Pune,1499,3239,Active,0,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,637
ATM03999,Baner,18.560255972604818,73.78050923628827,Mixed,Pune,291,3244,Active,13,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,617
ATM04000,Camp,18.513496843736952,73.86142958408345,IT Hub,Pune,4371,4429,Active,11,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,846
ATM04001,Kothrud,18.508514920300403,73.81311436863197,Commercial,Pune,3854,1842,Active,75,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,651
ATM04002,Aundh,18.55612216402697,73.81333729351675,IT Hub,Pune,0,1946,Active,2,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,642
ATM04003,Hadapsar,18.514310328187502,73.92229018174706,Commercial,Pune,813,2529,Active,8,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,604
ATM04004,Aundh,18.555598868484736,73.80227145716009,Commercial,Pune,1930,3780,Active,22,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,680
ATM04005,Camp,18.516031824869835,73.85092480003985,Commercial,Pune,192,2458,Active,16,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,718
ATM04006,Yerwada,18.56423319656515,73.87164740018467,IT Hub,Pune,4273,2681,Active,4,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,637
ATM04007,Hadapsar,18.505682230115184,73.92825094508821,Residential,Pune,0,2843,Active,16,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,604
ATM04008,Kothrud,18.503104881287193,73.8044982215445,Mixed,Pune,0,2239,Active,26,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,650
ATM04009,Hadapsar,18.508228775722998,73.91769870997615,IT Hub,Pune,908,2044,Active,13,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,604
ATM04010,Baner,18.561720767071435,73.79129624513742,Mixed,Pune,824,2398,Active,121,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,640
ATM04011,Kothrud,18.51262383523086,73.80700056870938,Mixed,Pune,4211,4121,Active,2,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,648
ATM04012,Kothrud,18.503992337154596,73.81194155647651,Mixed,Pune,2126,1626,Active,16,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,648
ATM04013,Aundh,18.56307779682391,73.81006536205365,Mixed,Pune,2819,2770,Active,48,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,643
ATM04014,Baner,18.553725064083665,73.78437903310476,Residential,Pune,0,4375,Active,38,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,616
ATM04015,Shivaji Nagar,18.530432327257067,73.85568140856937,Commercial,Pune,0,3705,Active,25,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,747
ATM04016,Hadapsar,18.51311527505848,73.92730344951579,Residential,Pune,637,3503,Active,1,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,604
ATM04017,Baner,18.564060709663227,73.78378167729176,Residential,Pune,3154,3620,Active,22,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,616
ATM04018,Hinjewadi,18.58583791175713,73.73708312622816,Commercial,Pune,2690,2134,Active,3,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,620
ATM04019,Viman Nagar,18.57104822830349,73.91920107442441,IT Hub,Pune,1392,1786,Active,42,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,647
ATM04020,Kothrud,18.50719552410372,73.80213885122484,IT Hub,Pune,875,2557,Active,5,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,646
ATM04021,Yerwada,18.564825680968255,73.88211614985696,Mixed,Pune,3548,1944,Active,47,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,635
ATM04022,Baner,18.556814814185458,73.79159455928368,Residential,Pune,1353,4645,Active,13,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,668
ATM04023,Yerwada,18.557677396302847,73.87481106973466,IT Hub,Pune,4198,3824,Active,28,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,635
ATM04024,Hadapsar,18.503349814719016,73.92369835107728,Mixed,Pune,0,3269,Active,59,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,604
ATM04025,Aundh,18.552562461360022,73.8096470313024,Commercial,Pune,0,2914,Active,65,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,642
ATM04026,Shivaji Nagar,18.526038221509832,73.84611457202797,Residential,Pune,0,3183,Active,4,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,747
ATM04027,Camp,18.52089612174041,73.86048634003915,Mixed,Pune,2324,3054,Active,22,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,750
ATM04028,Hadapsar,18.512869527884057,73.91939595839412,Residential,Pune,1161,3074,Active,19,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,603
ATM04029,Yerwada,18.567636899420567,73.87510434791656,Mixed,Pune,0,3941,Active,89,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,635
ATM04030,Viman Nagar,18.56243523308404,73.91292820170503,Commercial,Pune,0,4101,Active,10,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,645
ATM04031,Hinjewadi,18.596148380791785,73.73648711455552,Residential,Pune,3203,1997,Active,5,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,621
ATM04032,Shivaji Nagar,18.535415545508215,73.85004257186975,Mixed,Pune,687,2705,Active,64,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,627
ATM04033,Viman Nagar,18.572812491724743,73.9114147580336,Mixed,Pune,2407,3733,Active,31,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,645
ATM04034,Hadapsar,18.50860153437793,73.9293597932764,IT Hub,Pune,1868,2198,Active,10,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,603
ATM04035,Shivaji Nagar,18.525975216818733,73.85383083167378,IT Hub,Pune,4162,2142,Active,11,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,979
ATM04036,Camp,18.51117503980294,73.85689745859058,Commercial,Pune,205,3532,Active,61,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,881
ATM04037,Camp,18.520651482312086,73.85261442923563,Residential,Pune,1725,3404,Active,30,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,966
ATM04038,Shivaji Nagar,18.530514756694906,73.84430189068884,Commercial,Pune,0,4257,Active,7,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,625
ATM04039,Hadapsar,18.505362997615915,73.91896195641887,Residential,Pune,1041,2107,Active,39,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,604
ATM04040,Camp,18.51640289154211,73.86253341389681,Residential,Pune,1235,2377,Active,16,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,691
ATM04041,Hinjewadi,18.588920139000304,73.7442824272088,Mixed,Pune,2689,1989,Active,30,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,622
ATM04042,Baner,18.557154979629935,73.7806596641742,Residential,Pune,0,3891,Active,5,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,617
ATM04043,Hinjewadi,18.58925947661225,73.73337212732281,IT Hub,Pune,0,2549,Active,9,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,621
ATM04044,Yerwada,18.560097126374025,73.88199227337665,Residential,Pune,1826,4896,Active,69,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,635
ATM04045,Hinjewadi,18.59600118238546,73.74166712348111,Mixed,Pune,3499,3438,Active,2,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,621
ATM04046,Baner,18.563913160389983,73.78897336385648,IT Hub,Pune,1059,1323,Active,2,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,618
ATM04047,Hadapsar,18.514420510900536,73.92432751481955,Residential,Pune,995,2655,Active,38,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,605
ATM04048,Hinjewadi,18.585709055989582,73.74035402016244,Commercial,Pune,2040,1897,Active,2,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,621
ATM04049,Hinjewadi,18.594147199555604,73.73398097766118,IT Hub,Pune,4430,3273,Active,80,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,620
ATM04050,Hinjewadi,18.592003343974635,73.74470453075227,Mixed,Pune,0,2496,Active,141,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,619
ATM04051,Swargate,18.505958666157515,73.86775836423872,Residential,Pune,0,2765,Active,34,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,681
ATM04052,Shivaji Nagar,18.533273359029522,73.85457315382054,Residential,Pune,1822,3143,Active,80,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,629
ATM04053,Shivaji Nagar,18.524651730140654,73.84895882415253,IT Hub,Pune,1656,1536,Active,7,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,911
ATM04054,Kothrud,18.511117117811477,73.81165934994172,Commercial,Pune,286,2940,Active,24,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,644
ATM04055,Baner,18.553595877918607,73.78765730009299,Commercial,Pune,1614,3119,Active,29,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,615
ATM04056,Aundh,18.560591383832772,73.8024563087717,IT Hub,Pune,0,3814,Active,39,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,682
ATM04057,Shivaji Nagar,18.534615332525828,73.84695429853129,Mixed,Pune,0,2443,Active,5,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,625
ATM04058,Swargate,18.496064594053433,73.86349590375642,Commercial,Pune,887,2311,Active,8,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,618
ATM04059,Baner,18.562054650150902,73.78126987864024,IT Hub,Pune,0,3713,Active,13,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,615
ATM04060,Baner,18.559905553230074,73.79201763114341,Residential,Pune,2960,1077,Active,11,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,679
ATM04061,Shivaji Nagar,18.52854595945812,73.85553967794272,Residential,Pune,2187,3353,Active,65,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,848
ATM04062,Aundh,18.559274596697243,73.81348954152928,Commercial,Pune,1809,2675,Active,83,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,640
ATM04063,Swargate,18.50609966975803,73.85958776961813,Residential,Pune,199,2565,Active,11,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,899
ATM04064,Hadapsar,18.50429462869403,73.92682563742287,Mixed,Pune,781,2533,Active,7,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,604
ATM04065,Viman Nagar,18.56612354696431,73.91993323855723,IT Hub,Pune,560,2455,Active,6,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,644
ATM04066,Hinjewadi,18.58671328522604,73.7352601350065,Commercial,Pune,382,1143,Active,0,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,617
ATM04067,Shivaji Nagar,18.527521572753983,73.8448739679285,Commercial,Pune,1549,3119,Active,17,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,661
ATM04068,Aundh,18.553174680738728,73.80440742784586,Residential,Pune,1586,2843,Active,24,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,639
ATM04069,Baner,18.554602554366003,73.78255191800605,Mixed,Pune,0,4151,Active,21,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,614
ATM04070,Hadapsar,18.510166897301357,73.91776141941719,IT Hub,Pune,0,4078,Active,27,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,604
ATM04071,Hadapsar,18.511644438578614,73.9286390772916,IT Hub,Pune,3367,2736,Active,16,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,603
ATM04072,Swargate,18.50119915772755,73.86962660290388,Commercial,Pune,2669,1825,Active,6,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,617
ATM04073,Viman Nagar,18.5656006588716,73.90887536288349,Residential,Pune,0,2575,Active,16,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,644
ATM04074,Yerwada,18.561247289136016,73.87152951901061,Commercial,Pune,1512,3375,Active,27,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,635
ATM04075,Hadapsar,18.503579159431553,73.92166372468782,Commercial,Pune,364,2898,Active,4,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,601
ATM04076,Aundh,18.563497846985413,73.80676000352737,IT Hub,Pune,250,2892,Active,3,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,639
ATM04077,Kothrud,18.502117090770792,73.80742801294774,Residential,Pune,0,2983,Active,81,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,645
ATM04078,Hinjewadi,18.59667048647455,73.73845716754455,IT Hub,Pune,1055,2874,Active,33,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,618
ATM04079,Hadapsar,18.514004760639153,73.92106134198481,Residential,Pune,986,1812,Active,40,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,599
ATM04080,Swargate,18.49837946810961,73.85872380586348,Mixed,Pune,902,3651,Active,94,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,616
ATM04081,Viman Nagar,18.57307376738316,73.91666365982518,Residential,Pune,3010,3238,Active,18,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,644
ATM04082,Baner,18.564584116298924,73.78575616759524,Residential,Pune,815,2751,Active,6,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,614
ATM04083,Hinjewadi,18.587272268982073,73.74320071223991,Commercial,Pune,0,2179,Active,15,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,618
ATM04084,Hadapsar,18.506695788657325,73.92893993257859,Mixed,Pune,1648,3350,Active,21,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,599
ATM04085,Hinjewadi,18.59116902131368,73.73299507518163,Residential,Pune,736,1629,Active,36,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,617
ATM04086,Camp,18.513179084774002,73.85218239063205,Mixed,Pune,387,3729,Active,38,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,646
ATM04087,Hinjewadi,18.59483332478874,73.74330759424643,Commercial,Pune,0,2589,Active,12,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,616
ATM04088,Aundh,18.55437106137435,73.81238607034578,IT Hub,Pune,982,2793,Active,5,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,637
ATM04089,Shivaji Nagar,18.53511591976518,73.85201618513246,IT Hub,Pune,988,2026,Active,5,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,623
ATM04090,Hinjewadi,18.58551980875616,73.7383100669332,Mixed,Pune,725,3284,Active,4,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,616
ATM04091,Aundh,18.557500965627803,73.80172471352368,Mixed,Pune,148,3605,Active,4,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,710
ATM04092,Hadapsar,18.507038911941947,73.91791305322653,Mixed,Pune,595,4699,Active,20,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,599
ATM04093,Hadapsar,18.51385595772073,73.92629670197373,IT Hub,Pune,1413,4064,Active,17,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,598
ATM04094,Yerwada,18.56710529876305,73.88007317292559,Residential,Pune,1638,2953,Active,28,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,634
ATM04095,Hinjewadi,18.595596723408235,73.73535467024008,IT Hub,Pune,1637,4056,Active,17,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,617
ATM04096,Yerwada,18.557304359950482,73.87794524677497,IT Hub,Pune,357,2502,Active,19,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,632
ATM04097,Viman Nagar,18.562566616013708,73.91624562979679,IT Hub,Pune,2160,3515,Active,29,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,644
ATM04098,Baner,18.555162901126153,73.79051042603766,Commercial,Pune,483,3096,Active,21,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,622
ATM04099,Camp,18.522195396155187,73.85752378771448,Residential,Pune,820,3122,Active,56,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,915
ATM04100,Camp,18.512115585221313,73.86001065517499,Residential,Pune,2723,1584,Active,44,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,905
ATM04101,Swargate,18.507450836511115,73.86476012579855,Mixed,Pune,0,2692,Active,192,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,836
ATM04102,Aundh,18.56202433678975,73.81182539101015,Residential,Pune,0,3386,Active,2,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,638
ATM04103,Camp,18.5179611309531,73.85098727845819,IT Hub,Pune,2051,3661,Active,5,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,826
ATM04104,Viman Nagar,18.57058928845099,73.90906008414917,Mixed,Pune,0,2172,Active,20,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,644
ATM04105,Shivaji Nagar,18.524931103767194,73.85216027811032,IT Hub,Pune,936,1321,Active,1,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,997
ATM04106,Viman Nagar,18.56927352627222,73.92008537217806,Mixed,Pune,5413,2819,Active,0,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,641
ATM04107,Hadapsar,18.503448792758384,73.92496956642488,Commercial,Pune,5147,1848,Active,44,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,598
ATM04108,Camp,18.51943194412134,73.86181591409147,Commercial,Pune,826,3210,Active,37,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,657
ATM04109,Kothrud,18.511474166710588,73.80413344803978,Mixed,Pune,295,2719,Active,19,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,645
ATM04110,Camp,18.511403389139872,73.85487200327672,IT Hub,Pune,0,3611,Active,33,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,800
